what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1366896252667
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1366896252667
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1366896252668
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1366896252668
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1366896252669
os,sysinfo,,,"macosx",1366896252671
arch,sysinfo,,,"x86_64",1366896252671
ws,sysinfo,,,"cocoa",1366896252671
locale,sysinfo,,,"en_US",1366896252671
processors,sysinfo,,,"8",1366896252671
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1366896252671
java.runtime.version,sysinfo,,,"1.6.0_43-b01-447-11M4203",1366896252671
java.specification.name,sysinfo,,,"Java Platform API Specification",1366896252671
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366896252671
java.specification.version,sysinfo,,,"1.6",1366896252671
java.vendor,sysinfo,,,"Apple Inc.",1366896252671
java.version,sysinfo,,,"1.6.0_43",1366896252671
java.vm.info,sysinfo,,,"mixed mode",1366896252671
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1366896252671
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366896252671
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366896252671
java.vm.specification.version,sysinfo,,,"1.0",1366896252671
java.vm.vendor,sysinfo,,,"Apple Inc.",1366896252671
java.vm.version,sysinfo,,,"20.14-b01-447",1366896252671
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366896256071
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366896258675
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366896258728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366896269817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366896317573
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366896320274
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366896320323
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1366896320374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366896325321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366896326369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366896334885
