what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367375337602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367375440907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367375441885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367375445474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367375446287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367375535212
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367375535890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367375539516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367375544868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367375819341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367375823169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367375838695
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1367375848428
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1367375849075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367375852184
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367375859816
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1367375861507
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1367375861675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367375863517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367375884597
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367375886694
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367375886737
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367375911482
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367375911519
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367375917528
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367375917565
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1367375927168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367376176979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367377010786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367377014677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367377733571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367377735501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367412597011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367412600847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367413943875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367414013404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367414783363
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367414800894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367414840892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367414840992
error,log,,,"Unhandled event loop exception",1367414841068
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1367414904781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1367414911151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1367414911868
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367414914137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1367414914868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367414915231
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1367414948391
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367414995221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367415010269
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1367415014500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367415015188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367415186761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367415230197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367415270215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416221328
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367416230902
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367416237065
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367416244074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416271222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416272462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416273949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416275305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416294239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416295634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416386516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416387814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416395585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416503950
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367416547471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1367416657044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367416667075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367418879473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367418890798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367418893307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367418913964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367419426960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367419428635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367419430611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367419431706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367419433134
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367419433455
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1367419434958
stopped,bundle,org.eclipse.mylyn.ide.ant,3.7.1.v20120425-0100,"org.eclipse.mylyn.ide.ant",1367419435248
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1367419435265
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1367419435266
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1367419435266
stopped,bundle,org.eclipse.mylyn.help.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.help.ui",1367419435333
stopped,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1367419435363
