what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155608271
error,log,,,"Unhandled event loop exception",1366155608342
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366155631240
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366155667421
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366155676237
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366155707833
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155713174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155713251
error,log,,,"Unhandled event loop exception",1366155713321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155715478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155715564
error,log,,,"Unhandled event loop exception",1366155715601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155719821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155719971
error,log,,,"Unhandled event loop exception",1366155720007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366155815305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366155816011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366155834412
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366155835165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155839256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155845021
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155845941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155852023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155853104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155854181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155855315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155857344
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366155863257
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1366155870891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366155900890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155904251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155904332
error,log,,,"Unhandled event loop exception",1366155904395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366155905957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155911431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155933673
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366155934818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366155936914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366156364159
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366156364473
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1366156365162
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1366156366057
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1366156367604
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1366156368739
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1366156370129
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1366156371576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366156372865
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1366156378506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366156378817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366156431971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366156490326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366156491807
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366156508470
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366156512612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366157236025
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366157238679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366157315911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366157366374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366157367683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366157660964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366157661775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366157693632
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366157700272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366170929053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366170930459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366170936083
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366170940931
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366170941147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366170945143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366170945981
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1366170946031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366170946364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366170946934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366170950468
